"metric" "n_bands" "simulation" "n" "method" "value"
"cv.time.sys.self" "1" "1" "75" "LASSO" 0.0016
"cv.time.elapsed" "1" "1" "75" "LASSO" 0.733700000000022
"cv.time.user.child" "1" "1" "75" "LASSO" NA
"cv.time.sys.child" "1" "1" "75" "LASSO" NA
"n.cv.par" "1" "1" "75" "LASSO" 20
"lambda" "7" "1" "75" "LASSO" 0.064438348094577
"lambdar0" "7" "1" "75" "LASSO" 0.8
"kappa" "7" "1" "75" "LASSO" 0
"condnum" "7" "1" "75" "LASSO" 2.5015504941461
"EL" "7" "1" "75" "LASSO" 39.0476206428266
"RMSE" "7" "1" "75" "LASSO" 0.0107362931126368
"F1" "7" "1" "75" "LASSO" 0.0244648318042813
"eTPR" "7" "1" "75" "LASSO" 0.0124223602484472
"eTNR" "7" "1" "75" "LASSO" 0.998892580287929
"ePPV" "7" "1" "75" "LASSO" 0.8
"d" "7" "1" "75" "LASSO" 0.00408163265306122
"iters" "7" "1" "75" "LASSO" 5
"time.user.self" "7" "1" "75" "LASSO" 0.0499999999992724
"time.sys.self" "7" "1" "75" "LASSO" 0
"time.elapsed" "7" "1" "75" "LASSO" 0.0299999999988358
"time.user.child" "7" "1" "75" "LASSO" NA
"time.sys.child" "7" "1" "75" "LASSO" NA
"cv.iters" "7" "1" "75" "LASSO" NA
"cv.time.user.self" "7" "1" "75" "LASSO" 0.404200000000055
"cv.time.sys.self" "7" "1" "75" "LASSO" 0.000599999999999952
"cv.time.elapsed" "7" "1" "75" "LASSO" 0.403800000000101
"cv.time.user.child" "7" "1" "75" "LASSO" NA
"cv.time.sys.child" "7" "1" "75" "LASSO" NA
"n.cv.par" "7" "1" "75" "LASSO" 20
"lambda" "1" "2" "75" "LASSO" 0.309544531828622
"lambdar0" "1" "2" "75" "LASSO" 0.95
"kappa" "1" "2" "75" "LASSO" 0
"condnum" "1" "2" "75" "LASSO" 1.92625268546435
"EL" "1" "2" "75" "LASSO" 102.024532463547
"RMSE" "1" "2" "75" "LASSO" 0.0040315089055636
"F1" "1" "2" "75" "LASSO" 0.04
"eTPR" "1" "2" "75" "LASSO" 0.0204081632653061
"eTNR" "1" "2" "75" "LASSO" 1
"ePPV" "1" "2" "75" "LASSO" 1
"d" "1" "2" "75" "LASSO" 0.000816326530612245
"iters" "1" "2" "75" "LASSO" 1
"time.user.self" "1" "2" "75" "LASSO" 0.00999999999999091
"time.sys.self" "1" "2" "75" "LASSO" 0
"time.elapsed" "1" "2" "75" "LASSO" 0
"time.user.child" "1" "2" "75" "LASSO" NA
"time.sys.child" "1" "2" "75" "LASSO" NA
"cv.iters" "1" "2" "75" "LASSO" NA
"cv.time.user.self" "1" "2" "75" "LASSO" 0.910499999999995
"cv.time.sys.self" "1" "2" "75" "LASSO" 0.00100000000000001
"cv.time.elapsed" "1" "2" "75" "LASSO" 0.915700000000006
"cv.time.user.child" "1" "2" "75" "LASSO" NA
"cv.time.sys.child" "1" "2" "75" "LASSO" NA
"n.cv.par" "1" "2" "75" "LASSO" 20
"lambda" "7" "2" "75" "LASSO" 0.0584302552878555
"lambdar0" "7" "2" "75" "LASSO" 0.95
"kappa" "7" "2" "75" "LASSO" 0
"condnum" "7" "2" "75" "LASSO" 2.13668608658592
"EL" "7" "2" "75" "LASSO" 38.4930592501628
"RMSE" "7" "2" "75" "LASSO" 0.0106003961576875
"F1" "7" "2" "75" "LASSO" 0.0123076923076923
"eTPR" "7" "2" "75" "LASSO" 0.0062111801242236
"eTNR" "7" "2" "75" "LASSO" 0.998892580287929
"ePPV" "7" "2" "75" "LASSO" 0.666666666666667
"d" "7" "2" "75" "LASSO" 0.00244897959183673
"iters" "7" "2" "75" "LASSO" 3
"time.user.self" "7" "2" "75" "LASSO" 0.0300000000006548
"time.sys.self" "7" "2" "75" "LASSO" 0
"time.elapsed" "7" "2" "75" "LASSO" 0.0400000000008731
"time.user.child" "7" "2" "75" "LASSO" NA
"time.sys.child" "7" "2" "75" "LASSO" NA
"cv.iters" "7" "2" "75" "LASSO" NA
"cv.time.user.self" "7" "2" "75" "LASSO" 0.522299999999941
"cv.time.sys.self" "7" "2" "75" "LASSO" 0.000500000000000043
"cv.time.elapsed" "7" "2" "75" "LASSO" 0.525400000000118
"cv.time.user.child" "7" "2" "75" "LASSO" NA
"cv.time.sys.child" "7" "2" "75" "LASSO" NA
"n.cv.par" "7" "2" "75" "LASSO" 20
"lambda" "1" "3" "75" "LASSO" 0.32476089437877
"lambdar0" "1" "3" "75" "LASSO" 0.9
"kappa" "1" "3" "75" "LASSO" 0
"condnum" "1" "3" "75" "LASSO" 5.70423450028569
"EL" "1" "3" "75" "LASSO" 80.4333656226438
"RMSE" "1" "3" "75" "LASSO" 0.0040037690655338
"F1" "1" "3" "75" "LASSO" 0.310344827586207
"eTPR" "1" "3" "75" "LASSO" 0.183673469387755
"eTNR" "1" "3" "75" "LASSO" 1
"ePPV" "1" "3" "75" "LASSO" 1
"d" "1" "3" "75" "LASSO" 0.0073469387755102
"iters" "1" "3" "75" "LASSO" 13
"time.user.self" "1" "3" "75" "LASSO" 0.119999999999891
"time.sys.self" "1" "3" "75" "LASSO" 0
"time.elapsed" "1" "3" "75" "LASSO" 0.130000000000109
"time.user.child" "1" "3" "75" "LASSO" NA
"time.sys.child" "1" "3" "75" "LASSO" NA
"cv.iters" "1" "3" "75" "LASSO" NA
"cv.time.user.self" "1" "3" "75" "LASSO" 0.554100000000003
"cv.time.sys.self" "1" "3" "75" "LASSO" 0.000800000000000001
"cv.time.elapsed" "1" "3" "75" "LASSO" 0.555499999999938
"cv.time.user.child" "1" "3" "75" "LASSO" NA
"cv.time.sys.child" "1" "3" "75" "LASSO" NA
"n.cv.par" "1" "3" "75" "LASSO" 20
"lambda" "7" "3" "75" "LASSO" 0.0659979186108273
"lambdar0" "7" "3" "75" "LASSO" 0.95
"kappa" "7" "3" "75" "LASSO" 0
"condnum" "7" "3" "75" "LASSO" 2.03777723197319
"EL" "7" "3" "75" "LASSO" 40.8526183127677
"RMSE" "7" "3" "75" "LASSO" 0.0106401878694979
"F1" "7" "3" "75" "LASSO" 0.0123456790123457
"eTPR" "7" "3" "75" "LASSO" 0.0062111801242236
"eTNR" "7" "3" "75" "LASSO" 1
"ePPV" "7" "3" "75" "LASSO" 1
"d" "7" "3" "75" "LASSO" 0.00163265306122449
"iters" "7" "3" "75" "LASSO" 3
"time.user.self" "7" "3" "75" "LASSO" 0.0300000000006548
"time.sys.self" "7" "3" "75" "LASSO" 0
"time.elapsed" "7" "3" "75" "LASSO" 0.0299999999988358
"time.user.child" "7" "3" "75" "LASSO" NA
"time.sys.child" "7" "3" "75" "LASSO" NA
"cv.iters" "7" "3" "75" "LASSO" NA
"cv.time.user.self" "7" "3" "75" "LASSO" 0.605799999999999
"cv.time.sys.self" "7" "3" "75" "LASSO" 0.00100000000000001
"cv.time.elapsed" "7" "3" "75" "LASSO" 0.60689999999986
"cv.time.user.child" "7" "3" "75" "LASSO" NA
"cv.time.sys.child" "7" "3" "75" "LASSO" NA
"n.cv.par" "7" "3" "75" "LASSO" 20
"lambda" "1" "4" "75" "LASSO" 0.284123457473344
"lambdar0" "1" "4" "75" "LASSO" 0.9
"kappa" "1" "4" "75" "LASSO" 0
"condnum" "1" "4" "75" "LASSO" 2.81455521395969
"EL" "1" "4" "75" "LASSO" 107.525254704381
"RMSE" "1" "4" "75" "LASSO" 0.00409658876452899
"F1" "1" "4" "75" "LASSO" 0.115384615384615
"eTPR" "1" "4" "75" "LASSO" 0.0612244897959184
"eTNR" "1" "4" "75" "LASSO" 1
"ePPV" "1" "4" "75" "LASSO" 1
"d" "1" "4" "75" "LASSO" 0.00244897959183673
"iters" "1" "4" "75" "LASSO" 5
"time.user.self" "1" "4" "75" "LASSO" 0.0500000000001819
"time.sys.self" "1" "4" "75" "LASSO" 0
"time.elapsed" "1" "4" "75" "LASSO" 0.0399999999999636
"time.user.child" "1" "4" "75" "LASSO" NA
"time.sys.child" "1" "4" "75" "LASSO" NA
"cv.iters" "1" "4" "75" "LASSO" NA
"cv.time.user.self" "1" "4" "75" "LASSO" 0.621600000000003
"cv.time.sys.self" "1" "4" "75" "LASSO" 0.000999999999999979
"cv.time.elapsed" "1" "4" "75" "LASSO" 0.623400000000038
"cv.time.user.child" "1" "4" "75" "LASSO" NA
"cv.time.sys.child" "1" "4" "75" "LASSO" NA
"n.cv.par" "1" "4" "75" "LASSO" 20
"lambda" "7" "4" "75" "LASSO" 0.0613394406690545
"lambdar0" "7" "4" "75" "LASSO" 0.85
"kappa" "7" "4" "75" "LASSO" 0
"condnum" "7" "4" "75" "LASSO" 1.98731109699586
"EL" "7" "4" "75" "LASSO" 40.4647315891767
"RMSE" "7" "4" "75" "LASSO" 0.0104762160033482
"F1" "7" "4" "75" "LASSO" 0.00619195046439628
"eTPR" "7" "4" "75" "LASSO" 0.0031055900621118
"eTNR" "7" "4" "75" "LASSO" 1
"ePPV" "7" "4" "75" "LASSO" 1
"d" "7" "4" "75" "LASSO" 0.000816326530612245
"iters" "7" "4" "75" "LASSO" 4
"time.user.self" "7" "4" "75" "LASSO" 0.0400000000008731
"time.sys.self" "7" "4" "75" "LASSO" 0
"time.elapsed" "7" "4" "75" "LASSO" 0.0299999999988358
"time.user.child" "7" "4" "75" "LASSO" NA
"time.sys.child" "7" "4" "75" "LASSO" NA
"cv.iters" "7" "4" "75" "LASSO" NA
"cv.time.user.self" "7" "4" "75" "LASSO" 0.5396000000001
"cv.time.sys.self" "7" "4" "75" "LASSO" 0.00249999999999986
"cv.time.elapsed" "7" "4" "75" "LASSO" 0.544799999999923
"cv.time.user.child" "7" "4" "75" "LASSO" NA
"cv.time.sys.child" "7" "4" "75" "LASSO" NA
"n.cv.par" "7" "4" "75" "LASSO" 20
"lambda" "1" "5" "75" "LASSO" 0.294069585741618
"lambdar0" "1" "5" "75" "LASSO" 0.9
"kappa" "1" "5" "75" "LASSO" 0
"condnum" "1" "5" "75" "LASSO" 9.69299541147699
"EL" "1" "5" "75" "LASSO" 88.4281795140234
"RMSE" "1" "5" "75" "LASSO" 0.00390686773301614
"F1" "1" "5" "75" "LASSO" 0.3
"eTPR" "1" "5" "75" "LASSO" 0.183673469387755
"eTNR" "1" "5" "75" "LASSO" 0.998299319727891
"ePPV" "1" "5" "75" "LASSO" 0.818181818181818
"d" "1" "5" "75" "LASSO" 0.00897959183673469
"iters" "1" "5" "75" "LASSO" 10
"time.user.self" "1" "5" "75" "LASSO" 0.139999999999418
"time.sys.self" "1" "5" "75" "LASSO" 0
"time.elapsed" "1" "5" "75" "LASSO" 0.149999999999636
"time.user.child" "1" "5" "75" "LASSO" NA
"time.sys.child" "1" "5" "75" "LASSO" NA
"cv.iters" "1" "5" "75" "LASSO" NA
"cv.time.user.self" "1" "5" "75" "LASSO" 0.667999999999993
"cv.time.sys.self" "1" "5" "75" "LASSO" 0.000500000000000007
"cv.time.elapsed" "1" "5" "75" "LASSO" 0.67050000000002
"cv.time.user.child" "1" "5" "75" "LASSO" NA
"cv.time.sys.child" "1" "5" "75" "LASSO" NA
"n.cv.par" "1" "5" "75" "LASSO" 20
"lambda" "7" "5" "75" "LASSO" 0.064418273663943
"lambdar0" "7" "5" "75" "LASSO" 0.9
"kappa" "7" "5" "75" "LASSO" 0
"condnum" "7" "5" "75" "LASSO" 2.24688179401123
"EL" "7" "5" "75" "LASSO" 37.4736058026133
"RMSE" "7" "5" "75" "LASSO" 0.0106634912342714
"F1" "7" "5" "75" "LASSO" 0.0123456790123457
"eTPR" "7" "5" "75" "LASSO" 0.0062111801242236
"eTNR" "7" "5" "75" "LASSO" 1
"ePPV" "7" "5" "75" "LASSO" 1
"d" "7" "5" "75" "LASSO" 0.00163265306122449
"iters" "7" "5" "75" "LASSO" 5
"time.user.self" "7" "5" "75" "LASSO" 0.0399999999972351
"time.sys.self" "7" "5" "75" "LASSO" 0
"time.elapsed" "7" "5" "75" "LASSO" 0.0600000000013097
"time.user.child" "7" "5" "75" "LASSO" NA
"time.sys.child" "7" "5" "75" "LASSO" NA
"cv.iters" "7" "5" "75" "LASSO" NA
"cv.time.user.self" "7" "5" "75" "LASSO" 0.607000000000044
"cv.time.sys.self" "7" "5" "75" "LASSO" 0.00189999999999998
"cv.time.elapsed" "7" "5" "75" "LASSO" 0.612499999999818
"cv.time.user.child" "7" "5" "75" "LASSO" NA
"cv.time.sys.child" "7" "5" "75" "LASSO" NA
"n.cv.par" "7" "5" "75" "LASSO" 20
"lambda" "1" "6" "75" "LASSO" 0.314457180929916
"lambdar0" "1" "6" "75" "LASSO" 0.95
"kappa" "1" "6" "75" "LASSO" 0
"condnum" "1" "6" "75" "LASSO" 2.73211736923088
"EL" "1" "6" "75" "LASSO" 98.9550443818865
"RMSE" "1" "6" "75" "LASSO" 0.00402046315891908
"F1" "1" "6" "75" "LASSO" 0.0784313725490196
"eTPR" "1" "6" "75" "LASSO" 0.0408163265306122
"eTNR" "1" "6" "75" "LASSO" 1
"ePPV" "1" "6" "75" "LASSO" 1
"d" "1" "6" "75" "LASSO" 0.00163265306122449
"iters" "1" "6" "75" "LASSO" 5
"time.user.self" "1" "6" "75" "LASSO" 0.0799999999999272
"time.sys.self" "1" "6" "75" "LASSO" 0
"time.elapsed" "1" "6" "75" "LASSO" 0.0799999999999272
"time.user.child" "1" "6" "75" "LASSO" NA
"time.sys.child" "1" "6" "75" "LASSO" NA
"cv.iters" "1" "6" "75" "LASSO" NA
"cv.time.user.self" "1" "6" "75" "LASSO" 0.760799999999999
"cv.time.sys.self" "1" "6" "75" "LASSO" 0.00140000000000001
"cv.time.elapsed" "1" "6" "75" "LASSO" 0.7646
"cv.time.user.child" "1" "6" "75" "LASSO" NA
"cv.time.sys.child" "1" "6" "75" "LASSO" NA
"n.cv.par" "1" "6" "75" "LASSO" 20
"lambda" "7" "6" "75" "LASSO" 0.0608400956357124
"lambdar0" "7" "6" "75" "LASSO" 0.8
"kappa" "7" "6" "75" "LASSO" 0
"condnum" "7" "6" "75" "LASSO" 3.0546949262799
"EL" "7" "6" "75" "LASSO" 35.5263560313916
"RMSE" "7" "6" "75" "LASSO" 0.0106057744100375
"F1" "7" "6" "75" "LASSO" 0.0483383685800604
"eTPR" "7" "6" "75" "LASSO" 0.0248447204968944
"eTNR" "7" "6" "75" "LASSO" 0.998892580287929
"ePPV" "7" "6" "75" "LASSO" 0.888888888888889
"d" "7" "6" "75" "LASSO" 0.0073469387755102
"iters" "7" "6" "75" "LASSO" 7
"time.user.self" "7" "6" "75" "LASSO" 0.069999999999709
"time.sys.self" "7" "6" "75" "LASSO" 0
"time.elapsed" "7" "6" "75" "LASSO" 0.0599999999976717
"time.user.child" "7" "6" "75" "LASSO" NA
"time.sys.child" "7" "6" "75" "LASSO" NA
"cv.iters" "7" "6" "75" "LASSO" NA
"cv.time.user.self" "7" "6" "75" "LASSO" 0.712499999999854
"cv.time.sys.self" "7" "6" "75" "LASSO" 0.00159999999999982
"cv.time.elapsed" "7" "6" "75" "LASSO" 0.717000000000007
"cv.time.user.child" "7" "6" "75" "LASSO" NA
"cv.time.sys.child" "7" "6" "75" "LASSO" NA
"n.cv.par" "7" "6" "75" "LASSO" 20
"lambda" "1" "7" "75" "LASSO" 0.311552582596367
"lambdar0" "1" "7" "75" "LASSO" 0.95
"kappa" "1" "7" "75" "LASSO" 0
"condnum" "1" "7" "75" "LASSO" 6.21169910474452
"EL" "1" "7" "75" "LASSO" 84.0328070840203
"RMSE" "1" "7" "75" "LASSO" 0.00392098058476121
"F1" "1" "7" "75" "LASSO" 0.280701754385965
"eTPR" "1" "7" "75" "LASSO" 0.163265306122449
"eTNR" "1" "7" "75" "LASSO" 1
"ePPV" "1" "7" "75" "LASSO" 1
"d" "1" "7" "75" "LASSO" 0.00653061224489796
"iters" "1" "7" "75" "LASSO" 13
"time.user.self" "1" "7" "75" "LASSO" 0.100000000000364
"time.sys.self" "1" "7" "75" "LASSO" 0
"time.elapsed" "1" "7" "75" "LASSO" 0.1200000000008
"time.user.child" "1" "7" "75" "LASSO" NA
"time.sys.child" "1" "7" "75" "LASSO" NA
"cv.iters" "1" "7" "75" "LASSO" NA
"cv.time.user.self" "1" "7" "75" "LASSO" 0.617400000000007
"cv.time.sys.self" "1" "7" "75" "LASSO" 0.00119999999999997
"cv.time.elapsed" "1" "7" "75" "LASSO" 0.62160000000009
"cv.time.user.child" "1" "7" "75" "LASSO" NA
"cv.time.sys.child" "1" "7" "75" "LASSO" NA
"n.cv.par" "1" "7" "75" "LASSO" 20
"lambda" "7" "7" "75" "LASSO" 0.0674942045305516
"lambdar0" "7" "7" "75" "LASSO" 0.95
"kappa" "7" "7" "75" "LASSO" 0
"condnum" "7" "7" "75" "LASSO" 2.01948162808961
"EL" "7" "7" "75" "LASSO" 38.9420096825942
"RMSE" "7" "7" "75" "LASSO" 0.0106350191095299
"F1" "7" "7" "75" "LASSO" 0
"eTPR" "7" "7" "75" "LASSO" 0
"eTNR" "7" "7" "75" "LASSO" 0.998892580287929
"ePPV" "7" "7" "75" "LASSO" 0
"d" "7" "7" "75" "LASSO" 0.000816326530612245
"iters" "7" "7" "75" "LASSO" 4
"time.user.self" "7" "7" "75" "LASSO" 0.0299999999988358
"time.sys.self" "7" "7" "75" "LASSO" 0
"time.elapsed" "7" "7" "75" "LASSO" 0.0499999999992724
"time.user.child" "7" "7" "75" "LASSO" NA
"time.sys.child" "7" "7" "75" "LASSO" NA
"cv.iters" "7" "7" "75" "LASSO" NA
"cv.time.user.self" "7" "7" "75" "LASSO" 0.914699999999866
"cv.time.sys.self" "7" "7" "75" "LASSO" 0.00250000000000014
"cv.time.elapsed" "7" "7" "75" "LASSO" 0.918100000000195
"cv.time.user.child" "7" "7" "75" "LASSO" NA
"cv.time.sys.child" "7" "7" "75" "LASSO" NA
"n.cv.par" "7" "7" "75" "LASSO" 20
"lambda" "1" "8" "75" "LASSO" 0.290082703561167
"lambdar0" "1" "8" "75" "LASSO" 0.8
"kappa" "1" "8" "75" "LASSO" 0
"condnum" "1" "8" "75" "LASSO" 6.4832677635988
"EL" "1" "8" "75" "LASSO" 97.5770501060297
"RMSE" "1" "8" "75" "LASSO" 0.00396529264943656
"F1" "1" "8" "75" "LASSO" 0.214285714285714
"eTPR" "1" "8" "75" "LASSO" 0.122448979591837
"eTNR" "1" "8" "75" "LASSO" 0.999149659863946
"ePPV" "1" "8" "75" "LASSO" 0.857142857142857
"d" "1" "8" "75" "LASSO" 0.00571428571428571
"iters" "1" "8" "75" "LASSO" 8
"time.user.self" "1" "8" "75" "LASSO" 0.0799999999999272
"time.sys.self" "1" "8" "75" "LASSO" 0
"time.elapsed" "1" "8" "75" "LASSO" 0.069999999999709
"time.user.child" "1" "8" "75" "LASSO" NA
"time.sys.child" "1" "8" "75" "LASSO" NA
"cv.iters" "1" "8" "75" "LASSO" NA
"cv.time.user.self" "1" "8" "75" "LASSO" 0.530800000000017
"cv.time.sys.self" "1" "8" "75" "LASSO" 0.00129999999999999
"cv.time.elapsed" "1" "8" "75" "LASSO" 0.532499999999982
"cv.time.user.child" "1" "8" "75" "LASSO" NA
"cv.time.sys.child" "1" "8" "75" "LASSO" NA
"n.cv.par" "1" "8" "75" "LASSO" 20
"lambda" "7" "8" "75" "LASSO" 0.072635723746671
"lambdar0" "7" "8" "75" "LASSO" 0.95
"kappa" "7" "8" "75" "LASSO" 0
"condnum" "7" "8" "75" "LASSO" 2.41821997878303
"EL" "7" "8" "75" "LASSO" 36.7735128348511
"RMSE" "7" "8" "75" "LASSO" 0.010835448315683
"F1" "7" "8" "75" "LASSO" 0
"eTPR" "7" "8" "75" "LASSO" 0
"eTNR" "7" "8" "75" "LASSO" 0.998892580287929
"ePPV" "7" "8" "75" "LASSO" 0
"d" "7" "8" "75" "LASSO" 0.000816326530612245
"iters" "7" "8" "75" "LASSO" 2
"time.user.self" "7" "8" "75" "LASSO" 0.0200000000004366
"time.sys.self" "7" "8" "75" "LASSO" 0
"time.elapsed" "7" "8" "75" "LASSO" 0.00999999999839929
"time.user.child" "7" "8" "75" "LASSO" NA
"time.sys.child" "7" "8" "75" "LASSO" NA
"cv.iters" "7" "8" "75" "LASSO" NA
"cv.time.user.self" "7" "8" "75" "LASSO" 0.44760000000002
"cv.time.sys.self" "7" "8" "75" "LASSO" 0.000400000000000205
"cv.time.elapsed" "7" "8" "75" "LASSO" 0.4495999999997
"cv.time.user.child" "7" "8" "75" "LASSO" NA
"cv.time.sys.child" "7" "8" "75" "LASSO" NA
"n.cv.par" "7" "8" "75" "LASSO" 20
"lambda" "1" "9" "75" "LASSO" 0.300550656943199
"lambdar0" "1" "9" "75" "LASSO" 0.9
"kappa" "1" "9" "75" "LASSO" 0
"condnum" "1" "9" "75" "LASSO" 3.82105518223605
"EL" "1" "9" "75" "LASSO" 89.2951281146171
"RMSE" "1" "9" "75" "LASSO" 0.00392919688725297
"F1" "1" "9" "75" "LASSO" 0.280701754385965
"eTPR" "1" "9" "75" "LASSO" 0.163265306122449
"eTNR" "1" "9" "75" "LASSO" 1
"ePPV" "1" "9" "75" "LASSO" 1
"d" "1" "9" "75" "LASSO" 0.00653061224489796
"iters" "1" "9" "75" "LASSO" 13
"time.user.self" "1" "9" "75" "LASSO" 0.110000000000582
"time.sys.self" "1" "9" "75" "LASSO" 0
"time.elapsed" "1" "9" "75" "LASSO" 0.140000000001237
"time.user.child" "1" "9" "75" "LASSO" NA
"time.sys.child" "1" "9" "75" "LASSO" NA
"cv.iters" "1" "9" "75" "LASSO" NA
"cv.time.user.self" "1" "9" "75" "LASSO" 0.464199999999983
"cv.time.sys.self" "1" "9" "75" "LASSO" 0.00159999999999997
"cv.time.elapsed" "1" "9" "75" "LASSO" 0.465799999999926
"cv.time.user.child" "1" "9" "75" "LASSO" NA
"cv.time.sys.child" "1" "9" "75" "LASSO" NA
"n.cv.par" "1" "9" "75" "LASSO" 20
"lambda" "7" "9" "75" "LASSO" 0.0695630578987252
"lambdar0" "7" "9" "75" "LASSO" 0.95
"kappa" "7" "9" "75" "LASSO" 0
"condnum" "7" "9" "75" "LASSO" 2.21745544897235
"EL" "7" "9" "75" "LASSO" 38.8699580888706
"RMSE" "7" "9" "75" "LASSO" 0.0106509337593341
"F1" "7" "9" "75" "LASSO" 0.00619195046439628
"eTPR" "7" "9" "75" "LASSO" 0.0031055900621118
"eTNR" "7" "9" "75" "LASSO" 1
"ePPV" "7" "9" "75" "LASSO" 1
"d" "7" "9" "75" "LASSO" 0.000816326530612245
"iters" "7" "9" "75" "LASSO" 3
"time.user.self" "7" "9" "75" "LASSO" 0.0300000000024738
"time.sys.self" "7" "9" "75" "LASSO" 0
"time.elapsed" "7" "9" "75" "LASSO" 0.0200000000004366
"time.user.child" "7" "9" "75" "LASSO" NA
"time.sys.child" "7" "9" "75" "LASSO" NA
"cv.iters" "7" "9" "75" "LASSO" NA
"cv.time.user.self" "7" "9" "75" "LASSO" 0.561399999999776
"cv.time.sys.self" "7" "9" "75" "LASSO" 0.000999999999999943
"cv.time.elapsed" "7" "9" "75" "LASSO" 0.562600000000239
"cv.time.user.child" "7" "9" "75" "LASSO" NA
"cv.time.sys.child" "7" "9" "75" "LASSO" NA
"n.cv.par" "7" "9" "75" "LASSO" 20
"lambda" "1" "10" "75" "LASSO" 0.300967673530007
"lambdar0" "1" "10" "75" "LASSO" 0.95
"kappa" "1" "10" "75" "LASSO" 0
"condnum" "1" "10" "75" "LASSO" 45.8965395527619
"EL" "1" "10" "75" "LASSO" 68.8306864937824
"RMSE" "1" "10" "75" "LASSO" 0.00378218231821475
"F1" "1" "10" "75" "LASSO" 0.378947368421053
"eTPR" "1" "10" "75" "LASSO" 0.36734693877551
"eTNR" "1" "10" "75" "LASSO" 0.976190476190476
"ePPV" "1" "10" "75" "LASSO" 0.391304347826087
"d" "1" "10" "75" "LASSO" 0.0375510204081633
"iters" "1" "10" "75" "LASSO" 41
"time.user.self" "1" "10" "75" "LASSO" 0.3799999999992
"time.sys.self" "1" "10" "75" "LASSO" 0
"time.elapsed" "1" "10" "75" "LASSO" 0.360000000000582
"time.user.child" "1" "10" "75" "LASSO" NA
"time.sys.child" "1" "10" "75" "LASSO" NA
"cv.iters" "1" "10" "75" "LASSO" NA
"cv.time.user.self" "1" "10" "75" "LASSO" 0.586600000000053
"cv.time.sys.self" "1" "10" "75" "LASSO" 0.00140000000000001
"cv.time.elapsed" "1" "10" "75" "LASSO" 0.591200000000044
"cv.time.user.child" "1" "10" "75" "LASSO" NA
"cv.time.sys.child" "1" "10" "75" "LASSO" NA
"n.cv.par" "1" "10" "75" "LASSO" 20
"lambda" "7" "10" "75" "LASSO" 0.0749913803735043
"lambdar0" "7" "10" "75" "LASSO" 0.95
"kappa" "7" "10" "75" "LASSO" 0
"condnum" "7" "10" "75" "LASSO" 2.1140694579562
"EL" "7" "10" "75" "LASSO" 36.3491566915577
"RMSE" "7" "10" "75" "LASSO" 0.0106766502703855
"F1" "7" "10" "75" "LASSO" 0.00619195046439628
"eTPR" "7" "10" "75" "LASSO" 0.0031055900621118
"eTNR" "7" "10" "75" "LASSO" 1
"ePPV" "7" "10" "75" "LASSO" 1
"d" "7" "10" "75" "LASSO" 0.000816326530612245
"iters" "7" "10" "75" "LASSO" 2
"time.user.self" "7" "10" "75" "LASSO" 0.0199999999967986
"time.sys.self" "7" "10" "75" "LASSO" 0
"time.elapsed" "7" "10" "75" "LASSO" 0.0200000000004366
"time.user.child" "7" "10" "75" "LASSO" NA
"time.sys.child" "7" "10" "75" "LASSO" NA
"cv.iters" "7" "10" "75" "LASSO" NA
"cv.time.user.self" "7" "10" "75" "LASSO" 0.427299999999923
"cv.time.sys.self" "7" "10" "75" "LASSO" 0.000499999999999829
"cv.time.elapsed" "7" "10" "75" "LASSO" 0.429099999999817
"cv.time.user.child" "7" "10" "75" "LASSO" NA
"cv.time.sys.child" "7" "10" "75" "LASSO" NA
"n.cv.par" "7" "10" "75" "LASSO" 20
"lambda" "1" "1" "100" "LASSO" 0.259239960235646
"lambdar0" "1" "1" "100" "LASSO" 0.85
"kappa" "1" "1" "100" "LASSO" 0
"condnum" "1" "1" "100" "LASSO" 68.4424605375467
"EL" "1" "1" "100" "LASSO" 5.3729161916948
"RMSE" "1" "1" "100" "LASSO" 0.00271423027844549
"F1" "1" "1" "100" "LASSO" 0.361623616236162
"eTPR" "1" "1" "100" "LASSO" 1
"eTNR" "1" "1" "100" "LASSO" 0.852891156462585
"ePPV" "1" "1" "100" "LASSO" 0.220720720720721
"d" "1" "1" "100" "LASSO" 0.181224489795918
"iters" "1" "1" "100" "LASSO" 37
"time.user.self" "1" "1" "100" "LASSO" 0.550000000000068
"time.sys.self" "1" "1" "100" "LASSO" 0
"time.elapsed" "1" "1" "100" "LASSO" 0.529999999999745
"time.user.child" "1" "1" "100" "LASSO" NA
"time.sys.child" "1" "1" "100" "LASSO" NA
"cv.iters" "1" "1" "100" "LASSO" NA
"cv.time.user.self" "1" "1" "100" "LASSO" 0.314900000000004
"cv.time.sys.self" "1" "1" "100" "LASSO" 0.00139999999999998
"cv.time.elapsed" "1" "1" "100" "LASSO" 0.31880000000001
"cv.time.user.child" "1" "1" "100" "LASSO" NA
"cv.time.sys.child" "1" "1" "100" "LASSO" NA
"n.cv.par" "1" "1" "100" "LASSO" 20
"lambda" "7" "1" "100" "LASSO" 0.0521939434123708
"lambdar0" "7" "1" "100" "LASSO" 0.65
"kappa" "7" "1" "100" "LASSO" 0
"condnum" "7" "1" "100" "LASSO" 2.32239080127494
"EL" "7" "1" "100" "LASSO" 38.0859680773963
"RMSE" "7" "1" "100" "LASSO" 0.0105235026824311
"F1" "7" "1" "100" "LASSO" 0.0422960725075529
